X,Y,Z,Temp_degC,Well
703321.0,3558151.0,1159.42,32.4666666666667,17A-7
703321.0,3558151.0,1159.4,32.4666666666667,17A-7
703321.0,3558151.0,1159.39,32.4666666666667,17A-7
703321.0,3558151.0,1159.37,32.4666666666667,17A-7
703321.0,3558151.0,1159.36,32.4666666666667,17A-7
703321.0,3558151.0,1159.34,32.4722222222222,17A-7
703321.0,3558151.0,1159.33,32.4722222222222,17A-7
703321.0,3558151.0,1159.31,32.4722222222222,17A-7
703321.0,3558151.0,1159.3,32.4722222222222,17A-7
703321.0,3558151.0,1159.28,32.4722222222222,17A-7
703321.0,3558151.0,1159.27,32.4722222222222,17A-7
703321.0,3558151.0,1159.25,32.4722222222222,17A-7
703321.0,3558151.0,1159.24,32.4722222222222,17A-7
703321.0,3558151.0,1159.22,32.4722222222222,17A-7
703321.0,3558151.0,1159.21,32.4722222222222,17A-7
703321.0,3558151.0,1159.19,32.4722222222222,17A-7
703321.0,3558151.0,1159.18,32.4722222222222,17A-7
703321.0,3558151.0,1159.16,32.4722222222222,17A-7
703321.0,3558151.0,1159.15,32.4722222222222,17A-7
703321.0,3558151.0,1159.13,32.4722222222222,17A-7
703321.0,3558151.0,1159.12,32.4777777777778,17A-7
703321.0,3558151.0,1159.1,32.4777777777778,17A-7
703321.0,3558151.0,1159.08,32.4777777777778,17A-7
703321.0,3558151.0,1159.07,32.4777777777778,17A-7
703321.0,3558151.0,1159.05,32.4777777777778,17A-7
703321.0,3558151.0,1159.04,32.4777777777778,17A-7
703321.0,3558151.0,1159.02,32.4777777777778,17A-7
703321.0,3558151.0,1159.01,32.4777777777778,17A-7
703321.0,3558151.0,1158.99,32.4777777777778,17A-7
703321.0,3558151.0,1158.98,32.4777777777778,17A-7
703321.0,3558151.0,1158.96,32.4777777777778,17A-7
703321.0,3558151.0,1158.95,32.4777777777778,17A-7
703321.0,3558151.0,1158.93,32.4777777777778,17A-7
703321.0,3558151.0,1158.92,32.4777777777778,17A-7
703321.0,3558151.0,1158.9,32.4777777777778,17A-7
703321.0,3558151.0,1158.89,32.4833333333333,17A-7
703321.0,3558151.0,1158.87,32.4833333333333,17A-7
703321.0,3558151.0,1158.86,32.4833333333333,17A-7
703321.0,3558151.0,1158.84,32.4833333333333,17A-7
703321.0,3558151.0,1158.83,32.4833333333333,17A-7
703321.0,3558151.0,1158.81,32.4833333333333,17A-7
703321.0,3558151.0,1158.79,32.4833333333333,17A-7
703321.0,3558151.0,1158.78,32.4833333333333,17A-7
703321.0,3558151.0,1158.76,32.4833333333333,17A-7
703321.0,3558151.0,1158.75,32.4833333333333,17A-7
703321.0,3558151.0,1158.73,32.4833333333333,17A-7
703321.0,3558151.0,1158.72,32.4833333333333,17A-7
703321.0,3558151.0,1158.7,32.4833333333333,17A-7
703321.0,3558151.0,1158.69,32.4833333333333,17A-7
703321.0,3558151.0,1158.67,32.4833333333333,17A-7
703321.0,3558151.0,1158.66,32.4888888888889,17A-7
703321.0,3558151.0,1158.64,32.4888888888889,17A-7
703321.0,3558151.0,1158.63,32.4888888888889,17A-7
703321.0,3558151.0,1158.61,32.4888888888889,17A-7
703321.0,3558151.0,1158.6,32.4888888888889,17A-7
703321.0,3558151.0,1158.58,32.4888888888889,17A-7
703321.0,3558151.0,1158.57,32.4888888888889,17A-7
703321.0,3558151.0,1158.55,32.4888888888889,17A-7
703321.0,3558151.0,1158.54,32.4888888888889,17A-7
703321.0,3558151.0,1158.52,32.4888888888889,17A-7
703321.0,3558151.0,1158.51,32.4888888888889,17A-7
703321.0,3558151.0,1158.49,32.4888888888889,17A-7
703321.0,3558151.0,1158.47,32.4888888888889,17A-7
703321.0,3558151.0,1158.46,32.4888888888889,17A-7
703321.0,3558151.0,1158.44,32.4888888888889,17A-7
703321.0,3558151.0,1158.43,32.4944444444444,17A-7
703321.0,3558151.0,1158.41,32.4944444444444,17A-7
703321.0,3558151.0,1158.4,32.4944444444444,17A-7
703321.0,3558151.0,1158.38,32.4944444444444,17A-7
703321.0,3558151.0,1158.37,32.4944444444444,17A-7
703321.0,3558151.0,1158.35,32.4944444444444,17A-7
703321.0,3558151.0,1158.34,32.4944444444444,17A-7
703321.0,3558151.0,1158.32,32.4944444444444,17A-7
703321.0,3558151.0,1158.31,32.4944444444444,17A-7
703321.0,3558151.0,1158.29,32.4944444444444,17A-7
703321.0,3558151.0,1158.28,32.4944444444444,17A-7
703321.0,3558151.0,1158.26,32.4944444444444,17A-7
703321.0,3558151.0,1158.25,32.4944444444444,17A-7
703321.0,3558151.0,1158.23,32.4944444444444,17A-7
703321.0,3558151.0,1158.22,32.4944444444444,17A-7
703321.0,3558151.0,1158.2,32.5,17A-7
703321.0,3558151.0,1158.19,32.5,17A-7
703321.0,3558151.0,1158.17,32.5,17A-7
703321.0,3558151.0,1158.15,32.5,17A-7
703321.0,3558151.0,1158.14,32.5,17A-7
703321.0,3558151.0,1158.12,32.5,17A-7
703321.0,3558151.0,1158.11,32.5,17A-7
703321.0,3558151.0,1158.09,32.5,17A-7
703321.0,3558151.0,1158.08,32.5,17A-7
703321.0,3558151.0,1158.06,32.5,17A-7
703321.0,3558151.0,1158.05,32.5,17A-7
703321.0,3558151.0,1158.03,32.5,17A-7
703321.0,3558151.0,1158.02,32.5,17A-7
703321.0,3558151.0,1158.0,32.5,17A-7
703321.0,3558151.0,1157.99,32.5,17A-7
703321.0,3558151.0,1157.97,32.5,17A-7
703321.0,3558151.0,1157.96,32.5,17A-7
703321.0,3558151.0,1157.94,32.5,17A-7
703321.0,3558151.0,1157.93,32.5,17A-7
703321.0,3558151.0,1157.91,32.5,17A-7
703321.0,3558151.0,1157.9,32.5055555555556,17A-7
703321.0,3558151.0,1157.88,32.5055555555556,17A-7
703321.0,3558151.0,1157.87,32.5055555555556,17A-7
703321.0,3558151.0,1157.85,32.5055555555556,17A-7
703321.0,3558151.0,1157.83,32.5055555555556,17A-7
703321.0,3558151.0,1157.82,32.5055555555556,17A-7
703321.0,3558151.0,1157.8,32.5055555555556,17A-7
703321.0,3558151.0,1157.79,32.5055555555556,17A-7
703321.0,3558151.0,1157.77,32.5055555555556,17A-7
703321.0,3558151.0,1157.76,32.5055555555556,17A-7
703321.0,3558151.0,1157.74,32.5111111111111,17A-7
703321.0,3558151.0,1157.73,32.5111111111111,17A-7
703321.0,3558151.0,1157.71,32.5111111111111,17A-7
703321.0,3558151.0,1157.7,32.5111111111111,17A-7
703321.0,3558151.0,1157.68,32.5111111111111,17A-7
703321.0,3558151.0,1157.67,32.5111111111111,17A-7
703321.0,3558151.0,1157.65,32.5111111111111,17A-7
703321.0,3558151.0,1157.64,32.5111111111111,17A-7
703321.0,3558151.0,1157.62,32.5111111111111,17A-7
703321.0,3558151.0,1157.61,32.5111111111111,17A-7
703321.0,3558151.0,1157.59,32.5111111111111,17A-7
703321.0,3558151.0,1157.58,32.5111111111111,17A-7
703321.0,3558151.0,1157.56,32.5111111111111,17A-7
703321.0,3558151.0,1157.55,32.5111111111111,17A-7
703321.0,3558151.0,1157.53,32.5111111111111,17A-7
703321.0,3558151.0,1157.51,32.5166666666667,17A-7
703321.0,3558151.0,1157.5,32.5166666666667,17A-7
703321.0,3558151.0,1157.48,32.5166666666667,17A-7
703321.0,3558151.0,1157.47,32.5166666666667,17A-7
703321.0,3558151.0,1157.45,32.5166666666667,17A-7
703321.0,3558151.0,1157.44,32.5166666666667,17A-7
703321.0,3558151.0,1157.42,32.5166666666667,17A-7
703321.0,3558151.0,1157.41,32.5166666666667,17A-7
703321.0,3558151.0,1157.39,32.5166666666667,17A-7
703321.0,3558151.0,1157.38,32.5166666666667,17A-7
703321.0,3558151.0,1157.36,32.5222222222222,17A-7
703321.0,3558151.0,1157.35,32.5222222222222,17A-7
703321.0,3558151.0,1157.33,32.5222222222222,17A-7
703321.0,3558151.0,1157.32,32.5222222222222,17A-7
703321.0,3558151.0,1157.3,32.5222222222222,17A-7
703321.0,3558151.0,1157.29,32.5222222222222,17A-7
703321.0,3558151.0,1157.27,32.5222222222222,17A-7
703321.0,3558151.0,1157.26,32.5222222222222,17A-7
703321.0,3558151.0,1157.24,32.5222222222222,17A-7
703321.0,3558151.0,1157.23,32.5222222222222,17A-7
703321.0,3558151.0,1157.21,32.5222222222222,17A-7
703321.0,3558151.0,1157.19,32.5222222222222,17A-7
703321.0,3558151.0,1157.18,32.5222222222222,17A-7
703321.0,3558151.0,1157.16,32.5222222222222,17A-7
703321.0,3558151.0,1157.15,32.5222222222222,17A-7
703321.0,3558151.0,1157.13,32.5222222222222,17A-7
703321.0,3558151.0,1157.12,32.5222222222222,17A-7
703321.0,3558151.0,1157.1,32.5222222222222,17A-7
703321.0,3558151.0,1157.09,32.5222222222222,17A-7
703321.0,3558151.0,1157.07,32.5222222222222,17A-7
703321.0,3558151.0,1157.06,32.5277777777778,17A-7
703321.0,3558151.0,1157.04,32.5277777777778,17A-7
703321.0,3558151.0,1157.03,32.5277777777778,17A-7
703321.0,3558151.0,1157.01,32.5277777777778,17A-7
703321.0,3558151.0,1157.0,32.5277777777778,17A-7
703321.0,3558151.0,1156.98,32.5277777777778,17A-7
703321.0,3558151.0,1156.97,32.5277777777778,17A-7
703321.0,3558151.0,1156.95,32.5277777777778,17A-7
703321.0,3558151.0,1156.94,32.5277777777778,17A-7
703321.0,3558151.0,1156.92,32.5277777777778,17A-7
703321.0,3558151.0,1156.91,32.5277777777778,17A-7
703321.0,3558151.0,1156.89,32.5277777777778,17A-7
703321.0,3558151.0,1156.87,32.5277777777778,17A-7
703321.0,3558151.0,1156.86,32.5277777777778,17A-7
703321.0,3558151.0,1156.84,32.5277777777778,17A-7
703321.0,3558151.0,1156.83,32.5333333333333,17A-7
703321.0,3558151.0,1156.81,32.5333333333333,17A-7
703321.0,3558151.0,1156.8,32.5333333333333,17A-7
703321.0,3558151.0,1156.78,32.5333333333333,17A-7
703321.0,3558151.0,1156.77,32.5333333333333,17A-7
703321.0,3558151.0,1156.75,32.5333333333333,17A-7
703321.0,3558151.0,1156.74,32.5333333333333,17A-7
703321.0,3558151.0,1156.72,32.5333333333333,17A-7
703321.0,3558151.0,1156.71,32.5333333333333,17A-7
703321.0,3558151.0,1156.69,32.5333333333333,17A-7
703321.0,3558151.0,1156.68,32.5333333333333,17A-7
703321.0,3558151.0,1156.66,32.5333333333333,17A-7
703321.0,3558151.0,1156.65,32.5333333333333,17A-7
703321.0,3558151.0,1156.63,32.5333333333333,17A-7
703321.0,3558151.0,1156.62,32.5333333333333,17A-7
703321.0,3558151.0,1156.6,32.5333333333333,17A-7
703321.0,3558151.0,1156.59,32.5333333333333,17A-7
703321.0,3558151.0,1156.57,32.5333333333333,17A-7
703321.0,3558151.0,1156.55,32.5333333333333,17A-7
703321.0,3558151.0,1156.54,32.5333333333333,17A-7
703321.0,3558151.0,1156.52,32.5388888888889,17A-7
703321.0,3558151.0,1156.51,32.5388888888889,17A-7
703321.0,3558151.0,1156.49,32.5388888888889,17A-7
703321.0,3558151.0,1156.48,32.5388888888889,17A-7
703321.0,3558151.0,1156.46,32.5388888888889,17A-7
703321.0,3558151.0,1156.45,32.5388888888889,17A-7
703321.0,3558151.0,1156.43,32.5388888888889,17A-7
703321.0,3558151.0,1156.42,32.5388888888889,17A-7
703321.0,3558151.0,1156.4,32.5388888888889,17A-7
703321.0,3558151.0,1156.39,32.5388888888889,17A-7
703321.0,3558151.0,1156.37,32.5388888888889,17A-7
703321.0,3558151.0,1156.36,32.5388888888889,17A-7
703321.0,3558151.0,1156.34,32.5388888888889,17A-7
703321.0,3558151.0,1156.33,32.5388888888889,17A-7
703321.0,3558151.0,1156.31,32.5388888888889,17A-7
703321.0,3558151.0,1156.3,32.5444444444444,17A-7
703321.0,3558151.0,1156.28,32.5444444444444,17A-7
703321.0,3558151.0,1156.27,32.5444444444444,17A-7
703321.0,3558151.0,1156.25,32.5444444444444,17A-7
703321.0,3558151.0,1156.23,32.5444444444444,17A-7
703321.0,3558151.0,1156.22,32.5444444444444,17A-7
703321.0,3558151.0,1156.2,32.5444444444444,17A-7
703321.0,3558151.0,1156.19,32.5444444444444,17A-7
703321.0,3558151.0,1156.17,32.5444444444444,17A-7
703321.0,3558151.0,1156.16,32.5444444444444,17A-7
703321.0,3558151.0,1156.14,32.5444444444444,17A-7
703321.0,3558151.0,1156.13,32.5444444444444,17A-7
703321.0,3558151.0,1156.11,32.5444444444444,17A-7
703321.0,3558151.0,1156.1,32.5444444444444,17A-7
703321.0,3558151.0,1156.08,32.5444444444444,17A-7
703321.0,3558151.0,1156.07,32.55,17A-7
703321.0,3558151.0,1156.05,32.55,17A-7
703321.0,3558151.0,1156.04,32.55,17A-7
703321.0,3558151.0,1156.02,32.55,17A-7
703321.0,3558151.0,1156.01,32.55,17A-7
703321.0,3558151.0,1155.99,32.55,17A-7
703321.0,3558151.0,1155.98,32.55,17A-7
703321.0,3558151.0,1155.96,32.55,17A-7
703321.0,3558151.0,1155.95,32.55,17A-7
703321.0,3558151.0,1155.93,32.55,17A-7
703321.0,3558151.0,1155.91,32.55,17A-7
703321.0,3558151.0,1155.9,32.55,17A-7
703321.0,3558151.0,1155.88,32.55,17A-7
703321.0,3558151.0,1155.87,32.55,17A-7
703321.0,3558151.0,1155.85,32.55,17A-7
703321.0,3558151.0,1155.84,32.5555555555556,17A-7
703321.0,3558151.0,1155.82,32.5555555555556,17A-7
703321.0,3558151.0,1155.81,32.5555555555556,17A-7
703321.0,3558151.0,1155.79,32.5555555555556,17A-7
703321.0,3558151.0,1155.78,32.5555555555556,17A-7
703321.0,3558151.0,1155.76,32.5555555555556,17A-7
703321.0,3558151.0,1155.75,32.5555555555556,17A-7
703321.0,3558151.0,1155.73,32.5555555555556,17A-7
703321.0,3558151.0,1155.72,32.5555555555556,17A-7
703321.0,3558151.0,1155.7,32.5555555555556,17A-7
703321.0,3558151.0,1155.69,32.5555555555556,17A-7
703321.0,3558151.0,1155.67,32.5555555555556,17A-7
703321.0,3558151.0,1155.66,32.5555555555556,17A-7
703321.0,3558151.0,1155.64,32.5555555555556,17A-7
703321.0,3558151.0,1155.63,32.5555555555556,17A-7
703321.0,3558151.0,1155.61,32.5611111111111,17A-7
703321.0,3558151.0,1155.59,32.5611111111111,17A-7
703321.0,3558151.0,1155.58,32.5611111111111,17A-7
703321.0,3558151.0,1155.56,32.5611111111111,17A-7
703321.0,3558151.0,1155.55,32.5611111111111,17A-7
703321.0,3558151.0,1155.53,32.5611111111111,17A-7
703321.0,3558151.0,1155.52,32.5611111111111,17A-7
703321.0,3558151.0,1155.5,32.5611111111111,17A-7
703321.0,3558151.0,1155.49,32.5611111111111,17A-7
703321.0,3558151.0,1155.47,32.5611111111111,17A-7
703321.0,3558151.0,1155.46,32.5611111111111,17A-7
703321.0,3558151.0,1155.44,32.5611111111111,17A-7
703321.0,3558151.0,1155.43,32.5611111111111,17A-7
703321.0,3558151.0,1155.41,32.5611111111111,17A-7
703321.0,3558151.0,1155.4,32.5611111111111,17A-7
703321.0,3558151.0,1155.38,32.5666666666667,17A-7
703321.0,3558151.0,1155.37,32.5666666666667,17A-7
703321.0,3558151.0,1155.35,32.5666666666667,17A-7
703321.0,3558151.0,1155.34,32.5666666666667,17A-7
703321.0,3558151.0,1155.32,32.5666666666667,17A-7
703321.0,3558151.0,1155.31,32.5666666666667,17A-7
703321.0,3558151.0,1155.29,32.5666666666667,17A-7
703321.0,3558151.0,1155.27,32.5666666666667,17A-7
703321.0,3558151.0,1155.26,32.5666666666667,17A-7
703321.0,3558151.0,1155.24,32.5666666666667,17A-7
703321.0,3558151.0,1155.23,32.5666666666667,17A-7
703321.0,3558151.0,1155.21,32.5666666666667,17A-7
703321.0,3558151.0,1155.2,32.5666666666667,17A-7
703321.0,3558151.0,1155.18,32.5666666666667,17A-7
703321.0,3558151.0,1155.17,32.5666666666667,17A-7
703321.0,3558151.0,1155.15,32.5666666666667,17A-7
703321.0,3558151.0,1155.14,32.5666666666667,17A-7
703321.0,3558151.0,1155.12,32.5666666666667,17A-7
703321.0,3558151.0,1155.11,32.5666666666667,17A-7
703321.0,3558151.0,1155.09,32.5666666666667,17A-7
703321.0,3558151.0,1155.08,32.5722222222222,17A-7
703321.0,3558151.0,1155.06,32.5722222222222,17A-7
703321.0,3558151.0,1155.05,32.5722222222222,17A-7
703321.0,3558151.0,1155.03,32.5722222222222,17A-7
703321.0,3558151.0,1155.02,32.5722222222222,17A-7
703321.0,3558151.0,1155.0,32.5722222222222,17A-7
703321.0,3558151.0,1154.99,32.5722222222222,17A-7
703321.0,3558151.0,1154.97,32.5722222222222,17A-7
703321.0,3558151.0,1154.95,32.5722222222222,17A-7
703321.0,3558151.0,1154.94,32.5722222222222,17A-7
703321.0,3558151.0,1154.92,32.5722222222222,17A-7
703321.0,3558151.0,1154.91,32.5722222222222,17A-7
703321.0,3558151.0,1154.89,32.5722222222222,17A-7
703321.0,3558151.0,1154.88,32.5722222222222,17A-7
703321.0,3558151.0,1154.86,32.5722222222222,17A-7
703321.0,3558151.0,1154.85,32.5777777777778,17A-7
703321.0,3558151.0,1154.83,32.5777777777778,17A-7
703321.0,3558151.0,1154.82,32.5777777777778,17A-7
703321.0,3558151.0,1154.8,32.5777777777778,17A-7
703321.0,3558151.0,1154.79,32.5777777777778,17A-7
703321.0,3558151.0,1154.77,32.5777777777778,17A-7
703321.0,3558151.0,1154.76,32.5777777777778,17A-7
703321.0,3558151.0,1154.74,32.5777777777778,17A-7
703321.0,3558151.0,1154.73,32.5777777777778,17A-7
703321.0,3558151.0,1154.71,32.5777777777778,17A-7
703321.0,3558151.0,1154.7,32.5777777777778,17A-7
703321.0,3558151.0,1154.68,32.5777777777778,17A-7
703321.0,3558151.0,1154.67,32.5777777777778,17A-7
703321.0,3558151.0,1154.65,32.5777777777778,17A-7
703321.0,3558151.0,1154.63,32.5777777777778,17A-7
703321.0,3558151.0,1154.62,32.5833333333333,17A-7
703321.0,3558151.0,1154.6,32.5833333333333,17A-7
703321.0,3558151.0,1154.59,32.5833333333333,17A-7
703321.0,3558151.0,1154.57,32.5833333333333,17A-7
703321.0,3558151.0,1154.56,32.5833333333333,17A-7
703321.0,3558151.0,1154.54,32.5833333333333,17A-7
703321.0,3558151.0,1154.53,32.5833333333333,17A-7
703321.0,3558151.0,1154.51,32.5833333333333,17A-7
703321.0,3558151.0,1154.5,32.5833333333333,17A-7
703321.0,3558151.0,1154.48,32.5833333333333,17A-7
703321.0,3558151.0,1154.47,32.5888888888889,17A-7
703321.0,3558151.0,1154.45,32.5888888888889,17A-7
703321.0,3558151.0,1154.44,32.5888888888889,17A-7
703321.0,3558151.0,1154.42,32.5888888888889,17A-7
703321.0,3558151.0,1154.41,32.5888888888889,17A-7
703321.0,3558151.0,1154.39,32.5888888888889,17A-7
703321.0,3558151.0,1154.38,32.5888888888889,17A-7
703321.0,3558151.0,1154.36,32.5888888888889,17A-7
703321.0,3558151.0,1154.35,32.5888888888889,17A-7
703321.0,3558151.0,1154.33,32.5888888888889,17A-7
703321.0,3558151.0,1154.31,32.5888888888889,17A-7
703321.0,3558151.0,1154.3,32.5888888888889,17A-7
703321.0,3558151.0,1154.28,32.5888888888889,17A-7
703321.0,3558151.0,1154.27,32.5888888888889,17A-7
703321.0,3558151.0,1154.25,32.5888888888889,17A-7
703321.0,3558151.0,1154.24,32.5944444444444,17A-7
703321.0,3558151.0,1154.22,32.5944444444444,17A-7
703321.0,3558151.0,1154.21,32.5944444444444,17A-7
703321.0,3558151.0,1154.19,32.5944444444444,17A-7
703321.0,3558151.0,1154.18,32.5944444444444,17A-7
703321.0,3558151.0,1154.16,32.5944444444444,17A-7
703321.0,3558151.0,1154.15,32.5944444444444,17A-7
703321.0,3558151.0,1154.13,32.5944444444444,17A-7
703321.0,3558151.0,1154.12,32.5944444444444,17A-7
703321.0,3558151.0,1154.1,32.5944444444444,17A-7
703321.0,3558151.0,1154.09,32.6,17A-7
703321.0,3558151.0,1154.07,32.6,17A-7
703321.0,3558151.0,1154.06,32.6,17A-7
703321.0,3558151.0,1154.04,32.6,17A-7
703321.0,3558151.0,1154.03,32.6,17A-7
703321.0,3558151.0,1154.01,32.6,17A-7
703321.0,3558151.0,1153.99,32.6,17A-7
703321.0,3558151.0,1153.98,32.6,17A-7
703321.0,3558151.0,1153.96,32.6,17A-7
703321.0,3558151.0,1153.95,32.6,17A-7
703321.0,3558151.0,1153.93,32.6055555555556,17A-7
703321.0,3558151.0,1153.92,32.6055555555556,17A-7
703321.0,3558151.0,1153.9,32.6055555555556,17A-7
703321.0,3558151.0,1153.89,32.6055555555556,17A-7
703321.0,3558151.0,1153.87,32.6055555555556,17A-7
703321.0,3558151.0,1153.86,32.6055555555556,17A-7
703321.0,3558151.0,1153.84,32.6055555555556,17A-7
703321.0,3558151.0,1153.83,32.6055555555556,17A-7
703321.0,3558151.0,1153.81,32.6055555555556,17A-7
703321.0,3558151.0,1153.8,32.6055555555556,17A-7
703321.0,3558151.0,1153.78,32.6111111111111,17A-7
703321.0,3558151.0,1153.77,32.6111111111111,17A-7
703321.0,3558151.0,1153.75,32.6111111111111,17A-7
703321.0,3558151.0,1153.74,32.6111111111111,17A-7
703321.0,3558151.0,1153.72,32.6111111111111,17A-7
703321.0,3558151.0,1153.71,32.6111111111111,17A-7
703321.0,3558151.0,1153.69,32.6111111111111,17A-7
703321.0,3558151.0,1153.67,32.6111111111111,17A-7
703321.0,3558151.0,1153.66,32.6111111111111,17A-7
703321.0,3558151.0,1153.64,32.6111111111111,17A-7
703321.0,3558151.0,1153.63,32.6111111111111,17A-7
703321.0,3558151.0,1153.61,32.6111111111111,17A-7
703321.0,3558151.0,1153.6,32.6111111111111,17A-7
703321.0,3558151.0,1153.58,32.6111111111111,17A-7
703321.0,3558151.0,1153.57,32.6111111111111,17A-7
703321.0,3558151.0,1153.55,32.6166666666667,17A-7
703321.0,3558151.0,1153.54,32.6166666666667,17A-7
703321.0,3558151.0,1153.52,32.6166666666667,17A-7
703321.0,3558151.0,1153.51,32.6166666666667,17A-7
703321.0,3558151.0,1153.49,32.6166666666667,17A-7
703321.0,3558151.0,1153.48,32.6166666666667,17A-7
703321.0,3558151.0,1153.46,32.6166666666667,17A-7
703321.0,3558151.0,1153.45,32.6166666666667,17A-7
703321.0,3558151.0,1153.43,32.6166666666667,17A-7
703321.0,3558151.0,1153.42,32.6166666666667,17A-7
703321.0,3558151.0,1153.4,32.6222222222222,17A-7
703321.0,3558151.0,1153.39,32.6222222222222,17A-7
703321.0,3558151.0,1153.37,32.6222222222222,17A-7
703321.0,3558151.0,1153.35,32.6222222222222,17A-7
703321.0,3558151.0,1153.34,32.6222222222222,17A-7
703321.0,3558151.0,1153.32,32.6222222222222,17A-7
703321.0,3558151.0,1153.31,32.6222222222222,17A-7
703321.0,3558151.0,1153.29,32.6222222222222,17A-7
703321.0,3558151.0,1153.28,32.6222222222222,17A-7
703321.0,3558151.0,1153.26,32.6222222222222,17A-7
703321.0,3558151.0,1153.25,32.6222222222222,17A-7
703321.0,3558151.0,1153.23,32.6222222222222,17A-7
703321.0,3558151.0,1153.22,32.6222222222222,17A-7
703321.0,3558151.0,1153.2,32.6222222222222,17A-7
703321.0,3558151.0,1153.19,32.6222222222222,17A-7
703321.0,3558151.0,1153.17,32.6277777777778,17A-7
703321.0,3558151.0,1153.16,32.6277777777778,17A-7
703321.0,3558151.0,1153.14,32.6277777777778,17A-7
703321.0,3558151.0,1153.13,32.6277777777778,17A-7
703321.0,3558151.0,1153.11,32.6277777777778,17A-7
703321.0,3558151.0,1153.1,32.6277777777778,17A-7
703321.0,3558151.0,1153.08,32.6277777777778,17A-7
703321.0,3558151.0,1153.07,32.6277777777778,17A-7
703321.0,3558151.0,1153.05,32.6277777777778,17A-7
703321.0,3558151.0,1153.03,32.6277777777778,17A-7
703321.0,3558151.0,1153.02,32.6333333333333,17A-7
703321.0,3558151.0,1153.0,32.6333333333333,17A-7
703321.0,3558151.0,1152.99,32.6333333333333,17A-7
703321.0,3558151.0,1152.97,32.6333333333333,17A-7
703321.0,3558151.0,1152.96,32.6333333333333,17A-7
703321.0,3558151.0,1152.94,32.6333333333333,17A-7
703321.0,3558151.0,1152.93,32.6333333333333,17A-7
703321.0,3558151.0,1152.91,32.6333333333333,17A-7
703321.0,3558151.0,1152.9,32.6333333333333,17A-7
703321.0,3558151.0,1152.88,32.6333333333333,17A-7
703321.0,3558151.0,1152.87,32.6388888888889,17A-7
703321.0,3558151.0,1152.85,32.6388888888889,17A-7
703321.0,3558151.0,1152.84,32.6388888888889,17A-7
703321.0,3558151.0,1152.82,32.6388888888889,17A-7
703321.0,3558151.0,1152.81,32.6388888888889,17A-7
703321.0,3558151.0,1152.79,32.6388888888889,17A-7
